Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java;51;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java;46;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java;40;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java;38;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java;59;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java;64;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java;60;2;1;0;2;0;0;0;0;0;0;0;0;0;7;3.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java;36;3;2;0;2;0;0;0;0;0;0;0;0;0;7;2.3333333333333335;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java;65;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java;39;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java;62;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java;39;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java;54;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java;55;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java;79;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java;66;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java;66;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java;114;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValExpression.java;57;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java;65;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java;54;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java;67;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java;88;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java;349;3;1;0;3;1;1;1;1;1;1;0;0;0;8;2.6666666666666665;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java;326;11;1;0;3;0;0;0;0;0;0;0;0;0;7;0.6363636363636364;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java;698;3;2;0;3;0;0;0;0;0;0;0;0;0;12;4.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java;895;1;1;0;3;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java;40;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java;80;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java;62;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java;406;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java;1686;102;9;0;3;60;34;15;32;34;3;0;0;0;20;0.19607843137254902;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java;75;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/ParseException.java;158;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java;31;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java;202;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java;40;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java;108;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java;255;12;2;0;2;1;1;1;0;1;0;0;0;0;13;1.0833333333333333;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java;38;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java;748;16;4;0;3;12;4;4;8;4;2;0;0;0;16;1.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java;52;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java;124;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java;497;23;4;0;3;10;5;5;5;5;1;0;0;0;11;0.4782608695652174;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java;108;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java;104;1;1;0;2;0;0;0;0;0;0;0;0;0;12;12.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java;308;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java;82;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java;39;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java;493;84;5;0;3;57;25;19;33;25;6;0;0;0;11;0.13095238095238096;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedFlushedState.java;36;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java;87;9;3;0;2;4;4;4;0;4;0;0;0;0;10;1.1111111111111112;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java;91;5;2;0;2;4;4;4;4;4;2;0;0;0;10;2.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java;89;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java;35;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java;91;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java;90;192;5;0;1;138;52;34;90;52;18;0;0;0;0;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java;90;5;2;0;2;4;4;4;4;4;2;0;0;0;10;2.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java;76;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java;66;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java;60;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java;119;1;1;0;3;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java;190;2;1;0;1;0;0;0;0;0;0;0;0;0;7;3.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java;279;10;2;0;2;0;0;0;0;0;0;0;0;0;7;0.7;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java;53;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java;2133;360;7;0;3;86;81;43;0;81;0;0;0;0;17;0.04722222222222222;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java;59;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java;48;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java;40;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java;350;2;1;0;2;1;1;1;1;1;1;0;0;0;13;6.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java;77;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java;207;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java;213;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java;36;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java;70;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java;850;106;8;0;3;21;10;5;12;10;1;0;0;0;11;0.10377358490566038;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java;3029;128;14;0;5;74;21;9;41;21;2;0;0;0;16;0.125;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java;435;8;1;0;3;0;0;0;0;0;0;0;0;0;7;0.875;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java;423;12;1;0;3;0;0;0;0;0;0;0;0;0;7;0.5833333333333334;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java;319;27;2;0;2;2;2;2;2;2;1;0;0;0;7;0.25925925925925924;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java;60;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java;71;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java;64;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java;37;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java;135;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java;36;1;1;0;2;0;0;0;0;0;0;0;0;0;9;9.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java;63;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java;63;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java;331;15;3;0;4;2;1;1;1;1;0;0;0;0;11;0.7333333333333333;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java;137;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java;770;6;2;0;2;1;1;1;1;1;0;0;0;0;13;2.1666666666666665;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java;372;90;5;0;4;58;18;14;40;18;8;0;0;0;16;0.17777777777777778;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java;112;4;2;0;2;2;1;1;2;1;1;0;0;0;18;4.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2347;218;13;0;5;141;52;20;129;52;9;0;0;0;18;0.08256880733944955;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java;117;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java;463;7;2;0;1;3;3;3;3;3;1;0;0;0;18;2.5714285714285716;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java;347;3;1;0;3;2;2;2;2;2;2;0;0;0;18;6.0;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java;1986;155;5;0;3;125;64;31;120;64;24;0;0;0;18;0.11612903225806452;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java;89;15;5;0;3;10;6;2;10;6;2;0;0;0;18;1.2;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryRelatedFieldOrder.java;76;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java;110;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java;213;214;3;0;2;213;213;213;213;213;71;0;0;0;1;0.004672897196261682;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java;425;5;1;0;2;0;0;0;0;0;0;0;0;0;12;2.4;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/LifecycleMetaData.java;254;3;1;0;1;2;2;2;2;2;2;0;0;0;18;6.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java;29;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java;89;59;6;0;4;37;12;7;25;12;4;0;0;0;16;0.2711864406779661;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java;138;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataInheritanceComparator.java;59;38;3;0;3;31;27;15;28;27;9;0;0;0;16;0.42105263157894735;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataModes.java;32;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java;1822;253;16;0;5;177;59;22;149;59;9;0;0;0;18;0.07114624505928854;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java;345;1;1;0;2;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java;129;32;5;0;4;24;8;6;16;8;3;0;0;0;16;0.5;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/NonPersistentMetaData.java;127;128;3;0;3;127;110;42;127;110;42;0;0;0;9;0.0703125;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/Order.java;49;3;1;0;1;2;2;2;2;2;2;0;0;0;18;6.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java;281;4;1;0;2;4;4;4;4;4;4;0;0;0;16;4.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java;264;4;2;0;2;2;1;1;2;1;1;0;0;0;18;4.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java;361;11;2;0;1;4;4;4;4;4;2;0;0;0;18;1.6363636363636365;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/UpdateStrategies.java;89;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java;302;4;2;0;1;2;2;2;2;2;1;0;0;0;18;4.5;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java;450;10;3;0;2;7;6;3;7;6;2;0;0;0;18;1.8;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java;142;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker.java;233;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java;426;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java;525;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java;561;74;2;0;3;53;50;26;53;50;26;0;0;0;16;0.21621621621621623;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java;104;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java;64;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java;636;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java;40;5;2;0;2;4;4;4;4;4;2;0;0;0;12;2.4;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java;86;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java;64;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolver.java;42;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolverImpl.java;59;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTracker.java;38;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java;111;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java;72;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java;80;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java;246;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java;50;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java;149;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java;227;32;4;0;4;26;25;13;23;25;5;0;0;0;10;0.3125;YES
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java;61;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/IntId.java;66;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/InvalidStateException.java;42;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java;85;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/LongId.java;62;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/LRSProxy.java;27;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTracker.java;59;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl.java;131;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/MetaDataException.java;52;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/MultiLoaderClassResolver.java;45;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java;37;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java;36;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java;62;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java;52;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java;199;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java;119;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java;58;1;1;0;1;0;0;0;0;0;0;0;0;0;7;7.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java;250;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java;58;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
OPENJPA;2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyArrayList.java;192;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
