Project;Release;Commit;NS;ND;NF;Entropy;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MAHOUT;1;e6ee6da3b9b4d0b8cdaa1b0e083a11a0cfafd782;1;3;4;1.8112781244591327;0;0;151;NO;7;71;1064;137;136.0;137;NO
MAHOUT;1;ef577dcf532aaddf1735f3aa1b9bd58c3d3dfb05;2;3;8;0.0;299;5;123;NO;7;0;1043;16;15.0;16;YES
MAHOUT;1;95368a7d4286d236a302cfb2ce203afb2adf3479;1;5;29;3.933098272263356;15;74;514;NO;7;8;1043;136;135.0;136;YES
MAHOUT;1;b2a36644582be4918493f1821fd9593b1f92995a;2;3;4;1.6333420900952849;1;31;503;NO;7;1;1022;146;140.0;146;YES
MAHOUT;1;c247fa9357edf68c4d9932f1dc4110eace208483;2;3;10;2.59013496196469;251;14;490;NO;7;63;987;141;135.0;141;YES
MAHOUT;1;ce91768b58508f308b9415e1600a3753c8d76219;2;3;33;0.0;3610;0;0;NO;7;0;980;13;12.0;13;YES
MAHOUT;1;4e16b527cfce42c54e27db78bcf82da11dc7d025;2;4;5;2.061070888127868;1;8;352;NO;7;127;966;135;134.0;135;NO
MAHOUT;1;cce7bb3123423464b87d86e131f5b2baf6b535ad;1;1;1;0.0;0;0;213;NO;7;140;966;134;133.0;134;NO
MAHOUT;1;db1b3ebe10055325b5c7ee9b6f55ba0cdfcb73bb;1;1;1;0.0;0;0;423;NO;7;37;966;133;132.0;133;NO
MAHOUT;1;4c3897952879450e18840bef4959368b92674a64;1;1;1;0.0;0;11;340;NO;7;0;966;131;130.0;131;YES
MAHOUT;1;d91ba0d7e848f4792bb78b05d5ce2ac5be95a462;2;20;46;4.1580964776852785;94;32;821;NO;7;114;966;130;129.0;130;YES
MAHOUT;1;43a5c740d434d2901eaf0b24c4b1045a26e46405;1;1;3;1.5;40;0;627;NO;7;9;966;129;128.0;129;NO
MAHOUT;1;51b9d94e8b396da5b79beda55fdbe043ebf071c7;1;1;1;0.0;0;0;144;NO;7;56;966;128;127.0;128;YES
MAHOUT;1;2d3c57475c4c190d215850b57c6462c7905c3118;2;7;9;2.3074214158478235;6;0;821;NO;7;114;945;127;126.0;127;YES
MAHOUT;1;821c7d9e8907553b7c846f3816c3df47ae5b04d7;1;1;1;0.0;0;3;61;NO;7;0;945;126;125.0;126;NO
MAHOUT;1;a034755f6872c1f353c903a96dcc00de523664ad;1;8;16;3.3733183070575015;10;42;733;NO;7;37;945;125;124.0;125;YES
MAHOUT;1;445f7d17512a44169df70d8ecbb55f6318c70e79;1;3;4;1.9056390622295662;0;2;308;NO;7;57;945;124;123.0;124;NO
MAHOUT;1;31387558ce02efbad13209af7943eca90a258df7;1;1;1;0.0;0;0;629;NO;7;1;945;123;122.0;123;NO
MAHOUT;1;42820b6da47cd8f66c8f395bc709e16c8c29e385;1;2;3;0.8112781244591328;63;11;640;NO;7;28;945;122;121.0;122;YES
MAHOUT;1;8604a31b33e343931e1eebbd0e0d4e66c58d70c3;1;2;3;0.8683927290103626;1;0;733;NO;7;65;945;121;120.0;121;YES
MAHOUT;1;c98a2ebd27ddca0002f10fb12c1b74ffd2e9a07f;1;2;5;2.2516291673878226;14;5;633;NO;6;87;720;120;119.0;120;NO
MAHOUT;1;7868e51d7b5d59ff93d7d93c60adc53d6bb04960;2;5;5;1.3221793455166668;34;11;636;NO;6;30;714;119;118.0;119;NO
MAHOUT;1;a1fee6f5ae81cf932d8a262576df7aad6d3c30de;2;1;4;0.0;282;282;217;NO;6;78;708;85;83.0;85;NO
MAHOUT;1;e3f80a1ee2c6aa94be0eb183856bf1c1271a67e3;1;3;4;1.9219280948873623;0;0;171;NO;6;92;708;82;80.0;82;YES
MAHOUT;1;120401405cc2154416a1785c282cf58e4b225fad;1;1;1;0.0;0;6;138;NO;6;4;708;118;117.0;118;NO
MAHOUT;1;660fc70aa2280d217d5bd2b823c9d4d3dfddcd80;1;3;3;0.74959525725948;5;1;276;NO;6;17;702;117;116.0;117;NO
MAHOUT;1;23f5202b6e8a5d0468fcc95277d166f38b64aeec;1;1;1;0.0;24;0;157;NO;6;153;696;79;77.0;79;NO
MAHOUT;1;328088678b7f90080150e37d774b6f42e49f7ab9;1;1;1;0.0;3;0;72;NO;6;10;696;116;115.0;116;YES
MAHOUT;1;25217da1dbdba7e722db741aa11f98e86e41784d;2;4;4;0.28639695711595625;56;11;334;NO;6;18;690;115;114.0;115;YES
MAHOUT;1;a036bf518f7eeff363cb35b45208a2b2415ef195;1;2;4;1.532914563979398;2;0;221;NO;6;39;684;114;113.0;114;NO
MAHOUT;1;a13f48fbe092c07261db975c525777522410c6a9;1;1;1;0.0;0;14;348;NO;6;10;678;113;112.0;113;YES
MAHOUT;1;18a586b5285ff95a7eed7e6b07ca60c7b2df91ce;1;1;1;0.0;0;0;109;NO;6;37;672;9;7.5;9;NO
MAHOUT;1;794c3aea496ccf2b6a48467d0fce7d9c97608f11;1;1;1;0.0;25;0;113;NO;6;37;672;8;6.5;8;YES
MAHOUT;1;7cba6c80eb3aaa44c144aabf011929780fe59615;2;12;21;3.75;0;29;453;NO;6;48;666;111;110.0;111;YES
MAHOUT;1;d36507b279bb903e3d3bbef9ae48479eb5e93dd3;1;7;13;3.2523057006640452;61;0;732;NO;6;68;660;110;109.0;110;YES
MAHOUT;1;04b5a4d6491acb0c0101d3bf4cc2eadaadf4eecc;1;1;1;0.0;3;0;345;NO;6;2;654;109;108.0;109;YES
MAHOUT;1;8681219a2b1f6db69bf0b67e9d574f6ac4cca767;1;2;4;0.9798687566511527;43;59;188;NO;6;57;648;108;107.0;108;YES
MAHOUT;1;7b5d4b5de8ec9589f9f0f56bf532fce008f3501e;2;2;2;0.4394969869215134;32;0;313;NO;6;6;642;107;106.0;107;YES
MAHOUT;1;fb482d02254f88cc431670ab5060808eab908395;1;2;3;1.0;19;0;312;NO;6;11;636;106;105.0;106;NO
MAHOUT;1;0d5586e22938d4bc5de5746ead2dc9575945b3c6;1;1;5;0.0;163;6;200;NO;6;0;630;105;104.0;105;YES
MAHOUT;1;28d8b152e15f74699ad2ddc7b7e856d1f5b78ccf;1;1;4;0.0;268;3;203;NO;6;0;624;104;103.0;104;YES
MAHOUT;1;ac34e851136dfc17efc55aa6af1917dbd4129cd2;1;1;1;0.0;1;0;202;NO;6;0;618;103;102.0;103;NO
MAHOUT;1;0dece127488fd13393770e7c78b62a6903bdffad;1;1;2;0.0;271;0;0;NO;6;0;612;102;101.0;102;YES
MAHOUT;1;8a854b4c9bcce43bd87edb6b3574d2f27633a933;1;1;1;0.0;0;0;256;NO;6;3;606;7;6.0;7;NO
MAHOUT;1;5e56d973e947c216d0a5dd06b0af1c5fdfba8ad5;2;11;18;3.192151477780812;2;11;524;NO;6;17;606;101;100.0;101;YES
MAHOUT;1;b9b837c4ee8f408710dbbfdf35806489d8385dde;1;5;7;1.0;2;11;310;NO;6;18;600;100;99.0;100;YES
MAHOUT;1;03795b0397655d29be4a54bf91432450ccb6de6f;2;5;7;1.0;856;0;308;NO;6;1;594;99;98.0;99;YES
MAHOUT;1;81d77f722c82617626f94b9a51bc59bb2f37890f;1;1;1;0.0;0;1;82;NO;6;0;588;98;97.0;98;YES
MAHOUT;1;64daaa4b3badd6e6db8fbbfd50d0033cf0728656;1;1;4;0.0;251;0;0;NO;6;0;582;97;96.0;97;YES
MAHOUT;1;884ab10a1bcab7161eff764f8116039b4b521b96;1;1;6;2.0403733936884962;97;6;192;NO;6;0;576;96;95.0;96;NO
MAHOUT;1;b174f6b6ed178a1c7a67340ac00084a4b33b4479;2;4;10;1.5737888130660205;493;0;308;NO;6;4;570;95;94.0;95;YES
MAHOUT;1;8d3a9d4dc4105b6a99d4318265910c89ba4ea930;1;2;2;0.0;132;0;0;NO;6;0;564;94;93.0;94;YES
MAHOUT;1;58d7a84ad21b12a3ac5c710e6b9dec17fc1df0ba;2;38;234;6.324246678089477;615;59;712;NO;6;76;558;93;92.0;93;YES
MAHOUT;1;ed38552e1bf451dd65e14117f276ae02bda35811;1;1;1;0.0;0;0;127;YES;6;0;552;92;91.0;92;YES
MAHOUT;1;f09228b2be7fc67484220fbc260996846b38942e;1;1;1;0.0;0;0;127;YES;6;0;546;91;90.0;91;NO
MAHOUT;1;1e67bf5c6abea58341d4ee3a899c6bb7cacf48ae;1;2;3;0.0;69;9;647;NO;6;163;540;90;89.0;90;NO
MAHOUT;1;ff9f2f12802e1394e42934e434a28d3946a3908c;1;2;9;2.7370736426015263;264;53;561;NO;6;32;534;78;77.0;78;YES
MAHOUT;1;112a5dbabe07c225b8299295cb1958e223b7acfa;1;1;1;0.0;0;0;71;NO;6;4;528;6;5.0;6;NO
MAHOUT;1;6d805f8c861e682a7c8d9317b48a6bf1ba788a06;1;4;4;1.4126949048472641;17;0;317;NO;6;14;528;88;87.0;88;YES
MAHOUT;1;d690c83fbcaf894e5ffbeb1a0b65cc212d25e8a5;1;4;4;1.5709505944546687;2;1;317;NO;6;10;516;86;85.0;86;YES
MAHOUT;1;d6235d015a5cb7b3d21d93324b807c9e0182743b;1;10;30;3.6991438044345775;125;156;612;NO;6;37;510;85;84.0;85;YES
MAHOUT;1;558c33f6796e7159ac09ef559228fb2821709a7b;2;5;11;2.428362409723852;53;8;204;YES;6;9;504;77;76.0;77;YES
MAHOUT;1;e851a248537271fdbb3c11f6957656cf564dad7e;1;3;11;2.8139193633710193;4;26;516;NO;6;31;504;84;83.0;84;YES
MAHOUT;1;863470a46d9cac8305e52aae0f9c941797fb7af0;1;1;1;0.0;0;0;153;NO;6;3;498;5;4.0;5;NO
MAHOUT;1;3bf78f84933d0f906feabb5ac68cbee4c4e857f4;1;1;1;0.0;4;0;42;NO;6;181;498;4;3.0;4;NO
MAHOUT;1;9fb0bd9c87d40a344a56cc6238799ff7d12799bf;1;7;12;3.195947226387471;456;1;516;NO;6;40;498;83;82.0;83;YES
MAHOUT;1;79d0bc2514cebea0260c56536adb6989c01591ac;1;6;22;3.9382892836787313;0;0;376;NO;6;56;492;82;81.0;82;YES
MAHOUT;1;6e77677ebca428d346457af3b3b94ce4aa21324d;1;1;1;0.0;0;0;74;NO;6;10;486;76;75.0;76;NO
MAHOUT;1;9d22ce7dcdd1c9db352d51933fee01d800432d76;1;1;2;0.0;56;55;667;NO;6;14;486;81;80.0;81;NO
MAHOUT;1;f6d6b2937e756fd2a965b4505024dd67611d6309;1;1;1;0.0;5;0;218;NO;6;2;480;80;79.0;80;NO
MAHOUT;1;5eee7e0d8b7fa4eb45e81481ee375f5db0ea6504;1;1;1;0.0;0;0;140;NO;6;0;474;75;74.0;75;NO
MAHOUT;1;307994c2d364e009c1432e7c34ba971131fc6ece;1;1;1;0.0;9;0;131;YES;6;4;474;74;73.0;74;YES
MAHOUT;1;7b8b1743155f24068eb2028e87ae9e447f6070cb;1;1;1;0.0;0;0;204;NO;6;0;474;73;72.0;73;NO
MAHOUT;1;f0b0dc456797aa46f16aca9a328ca26eadc9fc55;1;1;1;0.0;0;0;204;NO;6;4;474;72;71.0;72;NO
MAHOUT;1;d86e6c006b15ad19cef7f4c28b58375a4863f504;1;1;1;0.0;0;0;317;NO;6;4;474;71;70.0;71;YES
MAHOUT;1;9a2b9647c4b4d6e36689afa39a08f7e4a301fb92;1;5;8;2.83854644739349;0;0;314;NO;6;6;474;70;69.0;70;YES
MAHOUT;1;67375589969cb4ecbdcd1c2fd9b93d138442f1b1;1;1;1;0.0;0;0;84;NO;6;11;474;68;67.0;68;NO
MAHOUT;1;7bb88f895e1ee2fab9732bf976c24be3759c07ff;1;2;2;0.5225593745369408;19;0;205;NO;6;69;474;79;78.0;79;YES
MAHOUT;1;1adf75e1ce294190b3164ea119b65e6e0f5a56c4;1;1;1;0.0;0;0;110;NO;6;11;468;67;66.0;67;NO
MAHOUT;1;6c76f3c12a26774bee72723bc60a5188e8127e38;1;1;1;0.0;1;0;120;YES;6;11;468;66;65.0;66;YES
MAHOUT;1;260b2bd6c371961dc61d5655427e46ebce725d2f;1;1;1;0.0;0;0;115;NO;6;11;468;64;63.0;64;NO
MAHOUT;1;bd220119527065ff0e60b45c8468662b8d01dbdd;2;7;11;2.7032310597772;0;20;562;NO;6;6;468;78;77.0;78;YES
MAHOUT;1;990d76131a4e9adbdc06b3edf62322b6d14cfbd3;1;1;1;0.0;5;0;291;NO;6;4;462;77;76.0;77;YES
MAHOUT;1;4d90718c3aea5c15291e56b0d7eb35f0db6f0717;1;1;1;0.0;29;0;262;NO;6;74;456;76;75.0;76;NO
MAHOUT;1;45e0c3e4c3190bc3c708b853641d82f0e3e9db3c;2;33;119;5.781307141979666;16;1088;665;NO;6;16;450;75;74.0;75;YES
MAHOUT;1;358c5749d0a6fc38e9442187b78403367895478c;2;35;193;7.033966608230317;264;46;820;NO;6;61;444;74;73.0;74;YES
MAHOUT;1;4f6b3b0c2cf019c57fd856a008a11b0fa2ba2ce0;1;1;1;0.0;0;0;109;NO;6;0;438;61;60.0;61;NO
MAHOUT;1;d38260349531d2bd0a9846885cc1fb3248696611;1;2;7;0.9709505944546686;95;0;410;NO;6;70;438;12;11.0;12;YES
MAHOUT;1;26034ec5a19caab64c0621c9bdd5b6e5b08b0440;1;1;5;2.2577975573400058;70;0;188;NO;6;3;438;57;56.0;57;YES
MAHOUT;1;42d0bd0dc2dd67ba3bb415b8d9a1562905ea67ae;1;1;1;0.0;0;0;338;NO;6;47;438;11;10.0;11;YES
MAHOUT;1;6a1cb5dc3731c3f4e53d391469c1d32af2217c03;1;1;2;0.9845543528607514;26;0;316;NO;6;3;438;55;54.0;55;YES
MAHOUT;1;a5e5d5dbb16d0fa9cf323c45c33c8b2f6d3602b3;2;17;37;4.41860797079914;34;3;561;NO;6;50;438;73;72.0;73;YES
MAHOUT;1;4de1814943a6364089ec2a489bb08d0719f5b5bb;2;2;2;0.9182958340544896;0;0;217;NO;6;43;426;3;2.0;3;YES
MAHOUT;1;6ce282a93accb0477bfda24f69deb09184545ea0;1;1;1;0.0;0;0;183;NO;6;27;426;2;1.0;2;NO
MAHOUT;1;0f305a6b60cbb9e3431c4d599cf0cf7c651bf36d;1;2;6;0.0;100;0;48;NO;6;53;426;42;41.0;42;NO
MAHOUT;1;062041e4ea1914ce70a2c5da5ef3d9b28f870484;1;2;2;0.0;27;3;170;NO;6;13;426;71;70.0;71;NO
MAHOUT;1;8434e44d949b4f63be75d44e944ca35e873b25cd;1;12;59;3.626881090068576;2343;2341;376;NO;6;18;420;70;69.0;70;YES
MAHOUT;1;b9432ed47a962b787344661d40d77e9255cb700c;1;1;2;0.9709505944546686;25;0;86;NO;6;6;414;69;68.0;69;NO
MAHOUT;1;1eccbcfea0f7490afe1d255d4a89d04cbbfdf985;2;25;39;4.3452781175660915;53;23;817;NO;6;28;408;68;67.0;68;YES
MAHOUT;1;8d109ec4f36dec47accfeeef38c991ddd10d0d5b;1;1;1;0.0;1;0;169;NO;6;1;402;67;66.0;67;NO
MAHOUT;1;9ec6989af5e5c35865fa14313455e78da0e21485;1;1;1;0.0;8;0;161;NO;6;3;396;66;65.0;66;NO
MAHOUT;1;932b53a2347a1d766c0c215f8d917b9ecab94179;1;10;24;2.586076860736785;22;20;219;NO;6;5;390;65;64.0;65;YES
MAHOUT;1;6502d605ff60847d91fc1bd7d6dd488d31d1a37f;1;2;2;0.0;128;0;0;NO;6;0;384;29;28.0;29;YES
MAHOUT;1;78ef8aaa0036cdd02b43214a6c4ffea74323b8e5;2;17;56;4.692162556111356;79;86;455;NO;6;9;384;64;63.0;64;YES
MAHOUT;1;7f6626cd2056bdbfdf16be06dc1aaa251b39995a;2;33;135;6.5428414399949535;24;196;821;NO;6;17;378;63;62.0;63;YES
MAHOUT;1;dd952bb373e4f3fb0217fcb64e9f1e5566c9cd9a;1;2;2;1.0;4;0;157;NO;6;1;372;62;61.0;62;NO
MAHOUT;1;b0be89b6215112a68f26ff15d554fb0e4b3bf0db;1;16;53;5.419835965545973;17;4;648;NO;6;20;366;61;60.0;61;NO
MAHOUT;1;b4cfbe1e180e58e8cd3471c1a3372d93aa811b2e;1;3;9;0.0;1539;0;494;NO;6;3;360;36;35.0;36;YES
MAHOUT;1;4dc6a6cde1340b6f0fa17ba70687778bbe0efd5d;2;2;2;0.9182958340544896;2;0;114;NO;6;2;360;28;27.0;28;NO
MAHOUT;1;4a8639d8bb0218796d7fa0b433a323c5827f4579;1;3;5;1.8676338909712125;11;0;821;NO;6;39;360;27;26.0;27;NO
MAHOUT;1;b5a9a0a5c6cb6ece7b4648c8c2a9dd663386eb47;1;1;1;0.0;0;0;69;NO;6;7;360;60;59.0;60;NO
MAHOUT;1;93e06fa3d5173b9fb57ee7b70105654afcc46ac5;1;3;5;1.6577427265048887;28;0;142;NO;6;85;354;59;58.0;59;YES
MAHOUT;1;0391850affd7975616f57601c4250764d831a42b;2;8;54;0.0;5803;0;0;NO;6;0;348;34;33.0;34;YES
MAHOUT;1;1ebec96319d73d39d5c2e7cb4ff2c8eacf1cfc47;1;3;4;1.0219280948873624;9;0;159;NO;6;3;348;32;31.0;32;YES
MAHOUT;1;41edba44cfcd942f3cf548b43e2f41f5b6cca0b3;1;8;36;0.0;1702;1702;215;NO;6;0;348;26;25.0;26;NO
MAHOUT;1;7fe72ce60bc3800a00dad94e814afd298415bd32;2;8;36;0.0;1702;1702;215;NO;6;3;348;24;23.0;24;NO
MAHOUT;1;fbd81f33745ff6719c9542cf66fbb4f448d4dcff;2;9;22;2.8495085695337377;1339;61;187;NO;6;4;348;23;22.0;23;YES
MAHOUT;1;80161e65042a6444f521a2deb54106826385babc;2;16;100;0.0;4845;4845;330;NO;6;11;348;23;22.0;23;NO
MAHOUT;1;62716daff85ebbd6ef0c7e1b5ce2bba1ac366a55;1;10;28;4.197260454724276;5;16;455;NO;6;56;348;58;57.0;58;YES
MAHOUT;1;09028b1d443f8cefca6a99b293d9f70ab6776681;1;1;2;0.9709505944546686;4;0;67;NO;6;94;342;57;56.0;57;NO
MAHOUT;1;5dced8933f8b8b3d90a92f1154aac464375f3295;1;1;1;0.0;0;0;648;NO;6;1;336;56;55.0;56;YES
MAHOUT;1;4bd55ffe9efc9e05ee4aad90ef935b6e7203adbb;1;2;3;0.9182958340544896;58;0;290;NO;6;2;330;55;54.0;55;NO
MAHOUT;1;c056eed3392f60811d5b607404d1202fc2195086;1;1;1;0.0;2;0;127;NO;6;92;324;54;53.0;54;NO
MAHOUT;1;6ced2664e9f3a3c3df8c480c4931d8968c512fd4;1;3;3;1.0971440412695763;4;0;648;NO;6;31;318;53;52.0;53;NO
MAHOUT;1;045b0811b96e92d55bdcae24b6361bf4e315bd18;1;8;11;1.962542373261079;23;2;505;NO;6;31;312;52;51.0;52;YES
MAHOUT;1;6e32a623e13b518e820a20266e3a26576d82abb6;1;20;53;4.76766139192005;272;79;647;NO;6;47;306;51;50.0;51;YES
MAHOUT;1;170ea9d5e05a2800f3dcb39f1e988defd9868d69;1;2;3;1.584962500721156;6;0;74;NO;6;0;300;50;49.0;50;YES
MAHOUT;1;b78388a3d57656f0b02e02a33dd82f99fe369915;1;1;3;0.9559312637896479;63;30;167;NO;6;4;294;49;48.0;49;YES
MAHOUT;1;b488bb55cb6ebbb2e27ed117b22f8003db69f853;1;1;2;0.0;142;0;0;NO;6;0;288;48;47.0;48;YES
MAHOUT;1;8486e67feac5d2a4a45daf2c3fe394e8a08be1bd;1;5;9;2.4416298737872246;0;16;647;NO;6;78;282;47;46.0;47;YES
MAHOUT;1;c8c86edb76a575582e8c12cc8e1108ea6f9f1b61;1;5;10;2.6901349972518505;47;1;368;NO;6;60;270;45;44.0;45;NO
MAHOUT;1;96d1ae1b687e59ce61ad357d5c0c6450d766e205;1;1;1;0.0;0;12;288;NO;6;0;264;19;18.0;19;NO
MAHOUT;1;009e1a3373e43fe0d5d49995eb1dbac997fe4cb6;1;10;22;3.9377519554085865;32;8;288;NO;6;4;264;44;43.0;44;YES
MAHOUT;1;946101731f238c7c43f9a6ba16daf9c8aaa893f4;1;5;7;2.5232314287976205;37;13;200;NO;6;41;258;43;42.0;43;YES
MAHOUT;1;281b5f0981c1ee4ffac6bff64b8a9011e18c2034;1;11;54;0.0;5659;0;0;NO;6;0;240;17;16.0;17;YES
MAHOUT;1;b1a8b8d2a963b406daaa2e92314beeef031f6975;1;13;30;3.6097771260452256;8;8;821;NO;6;77;240;40;39.0;40;YES
MAHOUT;1;411fe8d0c8d9c5da18976b715c6e2dd8a7df9c1e;1;3;4;0.9940302114769565;138;25;300;NO;6;17;234;39;38.0;39;YES
MAHOUT;1;7068665e363baa1db98af1aecd884f6b2058a9fd;1;3;5;0.0;29;0;299;NO;6;61;228;38;37.0;38;NO
MAHOUT;1;955dea6fef5f60cbe72be2dbaa5e5a5a3b7c8bd5;1;1;1;0.0;5;0;51;NO;6;62;222;37;36.0;37;NO
MAHOUT;1;0bf53b4a321d713dc3925f41867aeecd29aec6fc;1;1;1;0.0;6;0;362;NO;6;19;216;36;35.0;36;YES
MAHOUT;1;1b4f0190db9a9b4ccbd30037b0412993de98fee4;1;3;13;0.0;790;0;0;NO;6;0;210;10;9.0;10;YES
MAHOUT;1;c176ef271797ac8aa6d49b8b24660333e075f56f;1;8;8;1.1975019460674374;5;10;362;NO;6;26;210;35;34.0;35;YES
MAHOUT;1;c9d1f45936d39fd308cc53084aadacf3098fe962;1;9;15;3.8126815457426986;7;4;666;NO;6;29;204;34;33.0;34;YES
MAHOUT;1;819e958ad37dfe6eb28d0542eb903698e1cb24b7;1;1;1;0.0;0;130;130;NO;6;37;198;33;32.0;33;NO
MAHOUT;1;749c27aec1a3e1732158f9fc8372a934aafba8de;1;5;6;2.2824156286861546;127;0;200;NO;6;24;192;32;31.0;32;YES
MAHOUT;1;8a77a4a373a6582651885a29dd6cf5b3124378b9;1;2;3;0.0;138;0;30;NO;6;8;186;31;30.0;31;YES
MAHOUT;1;60b11d8e2591d052bbf426d11183aa66bad7ba17;1;5;7;1.5262349099495225;85;0;620;NO;6;20;174;29;28.0;29;YES
MAHOUT;1;ea3a862acc037bd044686e22d75fca0be3965ce5;1;5;5;2.1556390622295662;0;6;334;NO;6;31;168;28;27.0;28;YES
MAHOUT;1;5893f0267a0d2132411ca8b36386e3d5c27b73d8;1;1;4;1.0;113;6;101;NO;6;11;162;27;26.0;27;YES
MAHOUT;1;c6700b32b3c1385bbc2b89f165c43da0523fc985;1;1;1;0.0;0;38;38;NO;6;21;156;26;25.0;26;NO
MAHOUT;1;8bfbc180d2a6f3e607c7b47b30af6de559465d61;1;4;5;1.884313527799799;34;0;362;NO;6;11;150;25;24.0;25;YES
MAHOUT;1;10803d67d9f83d083015104fa35883aa6957c26d;1;3;7;0.9852281360342516;869;314;389;NO;6;4;144;24;23.0;24;YES
MAHOUT;1;6628dae4670fbc1057a0847a7bae0612818d3605;1;1;3;0.0;0;66;86;NO;6;35;132;22;21.0;22;NO
MAHOUT;1;27a00869158170f1dbe1e11393b0d1f7a402bc06;1;1;2;0.0;0;8;193;NO;6;0;126;9;8.0;9;NO
MAHOUT;1;9bc5b4066c95154ba5bce43559c2078a054f9cf9;1;2;3;0.9456603046006402;67;0;495;NO;6;8;126;8;7.0;8;YES
MAHOUT;1;0a099d9f84a1249cf2d92af418d34145c4250184;1;3;5;2.155968102145908;8;0;191;NO;6;21;126;21;20.0;21;NO
MAHOUT;1;4395e08efe0aad331d9d15c062af5ae667fcdc74;1;1;9;0.0;510;4;111;NO;6;0;126;20;19.0;20;YES
MAHOUT;1;d72f4c43d2fb349d5ad630769eb5527ee32e019c;1;1;1;0.0;0;1;112;NO;6;8;126;18;17.0;18;NO
MAHOUT;1;318435c056a91da39c05ab1aec9fb165fb0cadda;1;1;1;0.0;0;0;160;NO;6;4;126;17;16.0;17;NO
MAHOUT;1;09ea2054ef4fb8624edcb60ec5ba469314f03a2d;1;1;2;0.9544340029249649;17;0;106;NO;6;4;126;16;15.0;16;YES
MAHOUT;1;bb4fa3ab1b48e21fa39724eb63e6d59dd353e8e7;1;4;5;1.8676338909712122;12;18;221;NO;6;18;126;14;13.0;14;YES
MAHOUT;1;85740d1aaa22638acbec3b9b61260cf4e3d5c5ff;1;11;24;4.167699747770755;2;114;646;NO;6;4;126;12;11.0;12;YES
MAHOUT;1;8f47e46fb0beb28f910cdf0d83dc4e9327ffa1b2;1;1;1;0.0;49;0;161;NO;6;4;126;11;10.0;11;YES
MAHOUT;1;b5d812fc2b488aae2ae6c8eeef8f17a713be124a;1;1;4;0.0;338;0;0;NO;6;0;126;10;9.0;10;YES
MAHOUT;1;229e553847f291a9d30f5fcaf53e16dc9e263841;1;2;10;0.0;324;324;127;NO;6;1;126;7;6.0;7;NO
MAHOUT;1;9b5c85f314d2fda7ff5c30e43990de5ba3ba8758;1;2;3;0.0;2;208;644;NO;6;1;126;3;2.0;3;NO
MAHOUT;1;9aaf641bb0eb632f8c07ceff2adf2e75537c40e2;1;33;136;0.0;14981;0;0;NO;6;0;126;2;1.0;2;YES
MAHOUT;1;8ea53775a2b4c7ade8118ec4889c83950cd805ab;1;4;6;0.9798687566511527;58;118;820;NO;6;9;126;7;6.0;7;YES
MAHOUT;1;76f705e887659466f275f912fd3babd78d75e53c;1;2;2;0.9182958340544896;0;1;188;YES;6;3;126;6;5.0;6;NO
MAHOUT;1;bca581ef8a39e41b7ddba8322dc05f9d40d6e3cf;1;7;18;2.83182544157842;123;186;818;NO;6;2;126;5;4.0;5;YES
MAHOUT;1;70123b4fe00f19b99c098f012b77439ffe5d8356;1;1;1;0.0;0;0;47;NO;6;0;126;21;20.0;21;NO
MAHOUT;1;d907cbfd82e3c95f5c4871b8e36190582d2f2ea1;1;2;14;0.5304060778306042;625;0;76;NO;6;0;120;20;19.0;20;YES
MAHOUT;1;f115e352d16593675f37fa060315843d454170a1;1;3;12;1.5608436900968579;115;182;380;NO;6;2;114;19;18.0;19;YES
MAHOUT;1;119a39d4f35126ffd2921175e6a96367ef5adc46;1;1;12;3.0240561145350107;213;0;400;NO;6;1;90;4;3.0;4;YES
MAHOUT;1;3f526642caa2177107a632a131d6a9e8e5e23f0b;75;10;148;0.0;10929;10929;818;NO;6;4;90;15;14.0;15;YES
MAHOUT;1;6a401e9da696494e2e3a2d8cce82dba326d9e8d7;1;0;1;0.0;23;0;163;NO;6;4;84;11;10.0;11;YES
MAHOUT;1;c1095f4ccc9422669a97403090c20a70ae36b18a;24;0;24;3.9879441305890104;11;6;457;YES;6;7;84;1;0.0;1;YES
MAHOUT;1;a8a33322bbbbeb10209faefb4aeb4161528b689d;17;0;17;2.8658255406542334;31;10;817;NO;5;41;70;3;2.0;3;YES
MAHOUT;1;1b2e4e35ed2b2dce279160ea7b4541182b026ca8;11;0;11;0.0;464;0;49;NO;5;0;70;14;13.0;14;YES
MAHOUT;1;0a7717fc02e4064b6b10275d9eafeccdcbf2e33d;2;0;2;0.0;517;0;203;NO;5;16;65;2;1.0;2;YES
MAHOUT;1;e63dd05d6d37e241bd55346aaef5ddf6e2d9bb1f;2;0;2;0.9182958340544896;0;4;77;NO;5;0;65;13;12.0;13;NO
MAHOUT;1;9a1a44b69de5adc9ed40b182bab45a9ba65917a8;1;0;1;0.0;0;0;49;NO;5;2;55;11;10.0;11;NO
MAHOUT;1;3f683ad8318cae4c7a4297a663761a85077811f8;4;0;4;0.0;243;0;0;NO;5;0;50;10;9.0;10;YES
MAHOUT;1;e82af530b0dc26f4cdc1ce178319b4a79a7bad4a;2;0;2;0.0;52;0;167;NO;5;17;50;9;8.0;9;YES
MAHOUT;1;dab28f8483ef5079b24af337fc76a1fb66cdbb26;2;0;2;0.9709505944546686;0;0;163;NO;5;2;50;8;7.0;8;YES
