Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/TestEuclideanDistanceMeasure.java;26;26;1;0;1;26;26;26;26;26;26;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/TestManhattanDistanceMeasure.java;26;26;1;0;1;26;26;26;26;26;26;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/TestTanimotoDistanceMeasure.java;25;25;1;0;1;25;25;25;25;25;25;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/TestWeightedEuclideanDistanceMeasureTest.java;25;25;1;0;1;25;25;25;25;25;25;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/TestWeightedManhattanDistanceMeasure.java;26;26;1;0;1;26;26;26;26;26;26;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/distance/UserDefinedDistanceMeasure.java;22;22;1;0;1;22;22;22;22;22;22;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/DummyOutputCollector.java;58;58;1;0;1;58;58;58;58;58;58;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/common/StringUtilsTest.java;64;65;2;0;1;64;61;32;64;61;32;0;0;0;6;0.09230769230769231;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/builder/DefaultTreeBuilderTest.java;62;67;3;0;2;62;62;62;62;62;20;0;0;0;1;0.014925373134328358;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/DataConverterTest.java;53;63;3;0;2;56;50;28;53;50;17;0;0;0;6;0.09523809523809523;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/DataLoaderTest.java;319;360;4;0;2;328;327;164;319;327;79;0;0;0;6;0.016666666666666666;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/DatasetTest.java;64;75;3;0;2;66;66;66;64;66;21;0;0;0;1;0.013333333333333334;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/DataTest.java;314;371;6;0;2;327;325;109;314;325;52;0;0;0;6;0.016172506738544475;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/DescriptorUtilsTest.java;95;110;3;0;2;100;94;50;95;94;31;0;0;0;6;0.05454545454545454;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/data/Utils.java;352;383;3;0;2;356;355;178;352;355;117;0;0;0;1;0.0026109660574412533;YES
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/inmem/InMemInputFormatTest.java;118;121;3;0;2;118;112;59;118;112;39;0;0;0;5;0.04132231404958678;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/inmem/InMemInputSplitTest.java;79;83;3;0;2;79;77;26;79;77;26;0;0;0;5;0.060240963855421686;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/PartialBuilderTest.java;229;250;4;0;2;232;226;116;229;226;57;0;0;0;5;0.02;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/PartialOutputCollector.java;67;70;3;0;2;67;59;22;67;59;22;0;0;0;5;0.07142857142857142;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/PartialSequentialBuilder.java;279;301;6;0;2;285;285;285;279;285;46;0;0;0;5;0.016611295681063124;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/PartitionBugTest.java;174;189;4;0;2;177;169;59;174;169;43;0;0;0;5;0.026455026455026454;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/Step0JobTest.java;231;244;4;0;2;231;203;77;231;203;57;0;0;0;5;0.020491803278688523;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/Step1MapperTest.java;146;174;6;0;2;154;131;51;146;131;24;0;0;0;6;0.034482758620689655;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapred/partial/Step2MapperTest.java;170;188;4;0;2;173;167;86;170;167;42;0;0;0;5;0.026595744680851064;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/inmem/InMemInputFormatTest.java;112;114;3;0;2;112;105;37;112;105;37;0;0;0;5;0.043859649122807015;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/inmem/InMemInputSplitTest.java;80;81;3;0;2;80;77;26;80;77;26;0;0;0;5;0.06172839506172839;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/InterResultsTest.java;158;172;3;0;2;160;159;80;158;159;52;0;0;0;5;0.029069767441860465;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/MockContext.java;75;80;3;0;2;76;69;38;75;69;25;0;0;0;5;0.0625;YES
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/PartialBuilderTest.java;233;253;4;0;2;236;229;78;233;229;58;0;0;0;5;0.019762845849802372;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/PartialSequentialBuilder.java;287;313;5;0;2;292;292;292;287;292;57;0;0;0;5;0.01597444089456869;YES
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/PartitionBugTest.java;174;190;4;0;2;177;169;59;174;169;43;0;0;0;5;0.02631578947368421;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/Step0JobTest.java;273;287;5;0;2;273;248;136;273;248;54;0;0;0;5;0.017421602787456445;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/Step1MapperTest.java;146;178;6;0;2;156;133;52;146;133;24;0;0;0;6;0.033707865168539325;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/Step2MapperTest.java;171;195;4;0;2;177;171;88;171;171;42;0;0;0;5;0.02564102564102564;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/mapreduce/partial/TreeIDTest.java;54;56;3;0;2;54;48;27;54;48;18;0;0;0;5;0.08928571428571429;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/node/NodeTest.java;103;126;3;0;2;109;107;54;103;107;34;0;0;0;6;0.047619047619047616;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/split/DefaultIgSplitTest.java;83;114;3;0;2;92;86;46;83;86;27;0;0;0;6;0.05263157894736842;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/df/split/OptIgSplitTest.java;61;73;5;0;2;64;58;32;61;58;12;0;0;0;6;0.0821917808219178;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/fpm/pfpgrowth/FPGrowthTest.java;94;94;1;0;1;94;94;94;94;94;94;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/fpm/pfpgrowth/PFPGrowthTest.java;123;140;2;0;2;123;119;61;123;119;61;0;0;0;0;0.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/ga/watchmaker/EvalMapperTest.java;81;11;3;0;3;7;7;7;7;7;2;0;0;0;66;6.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/ga/watchmaker/MahoutEvaluatorTest.java;104;22;5;0;4;7;7;7;0;7;0;0;0;0;66;3.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/ga/watchmaker/STFitnessEvaluatorTest.java;129;17;2;0;2;2;2;2;0;2;0;0;0;0;57;3.3529411764705883;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/ga/watchmaker/utils/DummyCandidate.java;71;13;3;0;2;10;6;3;10;6;3;0;0;0;65;5.0;YES
MAHOUT;2;core/src/test/java/org/apache/mahout/ga/watchmaker/utils/DummyEvaluator.java;66;17;4;0;2;2;1;1;2;1;0;0;0;0;63;3.7058823529411766;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/MatrixTest.java;613;278;5;0;3;130;70;32;130;70;26;0;0;0;63;0.22661870503597123;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestDenseMatrix.java;31;5;1;0;3;0;0;0;0;0;0;0;0;0;60;12.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestDenseVector.java;415;155;8;0;4;72;37;24;62;37;7;0;0;0;76;0.49032258064516127;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestMatrixView.java;591;218;5;0;3;110;71;36;109;71;21;0;0;0;63;0.2889908256880734;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestOrderedIntDoubleMapping.java;69;70;3;0;2;69;57;34;69;57;23;0;0;0;16;0.22857142857142856;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestSparseColumnMatrix.java;38;9;2;0;3;2;2;2;0;2;0;0;0;0;63;7.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestSparseMatrix.java;38;13;2;0;3;2;2;2;0;2;0;0;0;0;63;4.846153846153846;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestSparseRowMatrix.java;39;9;2;0;3;1;1;1;0;1;0;0;0;0;63;7.0;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestSparseVector.java;469;210;8;0;4;93;40;31;83;40;10;0;0;0;76;0.3619047619047619;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestVectorView.java;380;149;8;0;4;58;34;19;49;34;6;0;0;0;76;0.5100671140939598;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/TestVectorWritable.java;64;8;2;0;3;3;3;3;3;3;1;0;0;0;60;7.5;NO
MAHOUT;2;core/src/test/java/org/apache/mahout/matrix/VectorTest.java;457;530;15;0;4;375;72;34;366;72;24;0;0;0;77;0.14528301886792452;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/analysis/WikipediaAnalyzer.java;51;63;3;0;2;52;42;26;51;42;17;0;0;0;4;0.06349206349206349;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/ejb/RecommenderEJB.java;70;21;3;0;2;1;1;1;1;1;0;0;0;0;51;2.4285714285714284;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/ejb/RecommenderEJBBean.java;132;12;3;0;2;0;0;0;0;0;0;0;0;0;51;4.25;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/ejb/RecommenderEJBHome.java;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/ejb/RecommenderEJBLocal.java;67;21;3;0;2;1;1;1;0;1;0;0;0;0;51;2.4285714285714284;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/ejb/RecommenderEJBLocalHome.java;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/bookcrossing/BookCrossingDataModel.java;87;165;6;0;1;8;6;4;0;6;0;0;0;0;35;0.21212121212121213;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/bookcrossing/BookCrossingRecommender.java;91;20;4;0;1;1;1;1;0;1;0;0;0;0;32;1.6;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/bookcrossing/BookCrossingRecommenderBuilder.java;32;7;1;0;1;0;0;0;0;0;0;0;0;0;32;4.571428571428571;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/bookcrossing/BookCrossingRecommenderEvaluatorRunner.java;58;25;4;0;2;13;8;4;12;8;3;0;0;0;40;1.6;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/grouplens/GroupLensDataModel.java;106;80;6;0;3;6;4;2;0;4;0;0;0;0;55;0.6875;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/grouplens/GroupLensRecommender.java;100;13;3;0;2;0;0;0;0;0;0;0;0;0;51;3.923076923076923;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/grouplens/GroupLensRecommenderBuilder.java;32;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/grouplens/GroupLensRecommenderEvaluatorRunner.java;61;23;4;0;3;13;8;4;12;8;3;0;0;0;61;2.652173913043478;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/jester/JesterDataModel.java;80;45;6;0;1;12;11;6;0;11;0;0;0;0;35;0.7777777777777778;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/jester/JesterRecommender.java;85;13;3;0;1;0;0;0;0;0;0;0;0;0;30;2.3076923076923075;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/jester/JesterRecommenderBuilder.java;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/jester/JesterRecommenderEvaluatorRunner.java;57;21;4;0;2;11;6;3;10;6;2;0;0;0;40;1.9047619047619047;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/NetflixDataModel.java;181;97;5;0;1;2;1;1;0;1;0;0;0;0;33;0.3402061855670103;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/NetflixFileDataModel.java;181;110;4;0;1;49;37;16;42;37;10;0;0;0;33;0.3;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/NetflixRecommender.java;80;13;3;0;1;0;0;0;0;0;0;0;0;0;29;2.230769230769231;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/NetflixRecommenderBuilder.java;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/NetflixRecommenderEvaluatorRunner.java;52;16;4;0;2;8;8;8;7;8;1;0;0;0;38;2.375;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/netflix/TransposeToByUser.java;117;15;5;0;2;3;3;3;2;3;0;0;0;0;39;2.6;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/cf/taste/example/TasteOptionParser.java;78;85;3;0;2;78;60;26;78;60;26;0;0;0;5;0.058823529411764705;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/PrepareTwentyNewsgroups.java;91;1;1;0;2;0;0;0;0;0;0;0;0;0;40;40.0;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/TestClassifier.java;319;403;11;0;4;125;44;25;117;44;10;0;0;0;61;0.1513647642679901;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/TrainClassifier.java;164;135;6;0;4;60;42;20;59;42;9;0;0;0;61;0.45185185185185184;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/WikipediaDatasetCreatorDriver.java;183;128;6;0;4;72;54;36;66;54;11;0;0;0;56;0.4375;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/WikipediaDatasetCreatorMapper.java;133;113;6;1;2;16;16;16;11;16;1;0;0;0;61;0.5398230088495575;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/WikipediaDatasetCreatorOutputFormat.java;34;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/WikipediaDatasetCreatorReducer.java;42;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/WikipediaXmlSplitter.java;148;29;5;0;2;13;11;4;8;11;1;0;0;0;58;2.0;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/classifier/bayes/XmlInputFormat.java;133;7;1;0;2;0;0;0;0;0;0;0;0;0;40;5.714285714285714;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/canopy/DisplayCanopy.java;121;135;6;0;2;121;121;121;121;121;20;0;0;0;22;0.16296296296296298;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/Display2dASNDirichlet.java;68;10;4;0;2;1;1;1;0;1;0;0;0;0;33;3.3;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplayASNDirichlet.java;68;9;3;0;2;1;1;1;0;1;0;0;0;0;33;3.6666666666666665;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplayASNOutputState.java;116;30;6;0;2;2;1;1;0;1;0;0;0;0;33;1.1;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplayDirichlet.java;251;62;9;0;3;20;17;6;20;17;2;0;0;0;29;0.46774193548387094;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplayNDirichlet.java;67;9;4;0;2;1;1;1;0;1;0;0;0;0;33;3.6666666666666665;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplayOutputState.java;114;29;6;0;2;2;1;1;0;1;0;0;0;0;33;1.1379310344827587;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/dirichlet/DisplaySNDirichlet.java;67;9;4;0;2;1;1;1;0;1;0;0;0;0;33;3.6666666666666665;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/fuzzykmeans/DisplayFuzzyKMeans.java;182;216;6;0;2;189;188;94;182;188;30;0;0;0;22;0.10185185185185185;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/kmeans/DisplayKMeans.java;189;217;7;0;2;193;193;193;189;193;27;0;0;0;25;0.1152073732718894;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/meanshift/DisplayMeanShift.java;108;127;9;0;2;110;108;36;108;108;12;0;0;0;29;0.2283464566929134;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/canopy/InputDriver.java;104;57;3;0;4;46;41;23;46;41;15;0;0;0;61;1.0701754385964912;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/canopy/InputMapper.java;80;48;4;0;3;28;26;14;27;26;6;0;0;0;61;1.2708333333333333;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/canopy/Job.java;150;118;7;0;5;75;67;25;71;67;10;0;0;0;61;0.5169491525423728;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/Constants.java;33;36;2;0;2;33;33;33;33;33;16;0;0;0;10;0.2777777777777778;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/dirichlet/Job.java;193;87;6;0;4;55;47;18;54;47;9;0;0;0;32;0.367816091954023;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/dirichlet/NormalScModelDistribution.java;54;7;2;0;2;1;1;1;1;1;0;0;0;0;22;3.142857142857143;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/kmeans/Job.java;156;132;12;0;5;72;52;14;70;52;5;0;0;0;61;0.4621212121212121;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/InputDriver.java;99;46;2;0;4;39;39;39;39;39;19;0;0;0;61;1.326086956521739;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/InputMapper.java;58;9;3;0;3;4;3;2;3;3;1;0;0;0;53;5.888888888888889;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/Job.java;142;89;7;0;5;56;50;18;55;50;7;0;0;0;61;0.6853932584269663;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/OutputDriver.java;98;43;2;0;4;38;38;38;37;38;18;0;0;0;61;1.4186046511627908;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/OutputMapper.java;53;4;1;0;3;0;0;0;0;0;0;0;0;0;44;11.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/df/BreimanExample.java;228;269;5;0;2;237;237;237;228;237;45;0;0;0;6;0.022304832713754646;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/df/mapred/BuildForest.java;225;237;4;0;2;225;225;225;225;225;56;0;0;0;5;0.02109704641350211;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/df/mapreduce/BuildForest.java;238;252;3;0;2;239;239;239;238;239;79;0;0;0;5;0.01984126984126984;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/fpm/pfpgrowth/FPGrowthJob.java;236;243;2;0;2;236;235;118;236;235;118;0;0;0;0;0.0;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/Attribute.java;27;27;1;0;1;27;27;27;27;27;27;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDCrossover.java;85;1;1;0;2;0;0;0;0;0;0;0;0;0;58;58.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDFactory.java;42;1;1;0;2;0;0;0;0;0;0;0;0;0;58;58.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDFitness.java;133;2;2;0;2;0;0;0;0;0;0;0;0;0;64;32.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDFitnessEvaluator.java;74;1;1;0;3;0;0;0;0;0;0;0;0;0;61;61.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDGA.java;238;102;3;0;4;67;67;67;67;67;22;0;0;0;60;0.5882352941176471;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDMutation.java;118;4;2;0;2;0;0;0;0;0;0;0;0;0;61;15.25;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/CDRule.java;297;4;2;0;2;2;2;2;2;2;1;0;0;0;63;15.75;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/DataLine.java;74;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/DataSet.java;154;69;2;0;2;0;0;0;0;0;0;0;0;0;62;0.8985507246376812;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/FileInfoParser.java;186;16;3;0;3;4;4;4;1;4;0;0;0;0;63;3.9375;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/hadoop/CDMahoutEvaluator.java;198;4;3;0;4;0;0;0;0;0;0;0;0;0;61;15.25;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/hadoop/CDMapper.java;129;13;3;0;3;6;6;6;6;6;2;0;0;0;63;4.846153846153846;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/hadoop/CDReducer.java;56;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/hadoop/DatasetSplit.java;219;17;6;0;2;3;2;1;2;2;0;0;0;0;63;3.7058823529411766;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/NominalAttr.java;55;56;2;0;1;55;53;27;55;53;27;0;0;0;0;0.0;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/NumericalAttr.java;43;43;1;0;1;43;43;43;43;43;43;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/Rule.java;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/CDInfosTool.java;262;55;4;0;4;35;35;35;35;35;8;0;0;0;61;1.1090909090909091;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/DescriptionUtils.java;90;0;0;0;2;0;0;0;0;0;0;0;0;0;23;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/Descriptors.java;74;4;2;0;2;2;2;2;2;2;1;0;0;0;63;15.75;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/ToolCombiner.java;119;3;2;0;2;0;0;0;0;0;0;0;0;0;61;20.333333333333332;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/ToolMapper.java;109;3;2;0;2;0;0;0;0;0;0;0;0;0;61;20.333333333333332;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/cd/tool/ToolReducer.java;118;3;2;0;2;0;0;0;0;0;0;0;0;0;61;20.333333333333332;YES
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/BruteForceTravellingSalesman.java;111;1;1;0;2;0;0;0;0;0;0;0;0;0;58;58.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/DistanceLookup.java;44;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/EuropeanDistanceLookup.java;325;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/EvolutionaryTravellingSalesman.java;180;10;2;0;2;0;0;0;0;0;0;0;0;0;58;5.8;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/ExecutionPanel.java;113;3;1;0;2;0;0;0;0;0;0;0;0;0;41;13.666666666666666;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/ItineraryPanel.java;116;2;1;0;2;0;0;0;0;0;0;0;0;0;41;20.5;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/ProgressListener.java;36;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/RouteEvaluator.java;82;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/StrategyPanel.java;221;4;2;0;2;0;0;0;0;0;0;0;0;0;61;15.25;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/TravellingSalesman.java;176;0;0;0;2;0;0;0;0;0;0;0;0;0;18;0.0;NO
MAHOUT;2;examples/src/main/java/org/apache/mahout/ga/watchmaker/travellingsalesman/TravellingSalesmanStrategy.java;49;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0.0;NO
MAHOUT;2;examples/src/test/java/org/apache/mahout/ga/watchmaker/cd/CDCrossoverTest.java;184;23;3;0;2;5;5;5;5;5;1;0;0;0;57;2.4782608695652173;NO
MAHOUT;2;examples/src/test/java/org/apache/mahout/ga/watchmaker/cd/CDFitnessTest.java;52;15;2;0;2;4;4;4;2;4;1;0;0;0;55;3.6666666666666665;NO
