Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;846;0;0;0;4;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;64;0;0;0;1;0;0;0;0;0;0;0;0;0;40;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;63;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;54;0;0;0;2;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;64;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;132;0;0;0;3;0;0;0;0;0;0;0;0;0;83;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;177;0;0;0;3;0;0;0;0;0;0;0;0;0;83;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;70;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;36;0;0;0;3;0;0;0;0;0;0;0;0;0;59;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;58;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;62;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;132;0;0;0;3;0;0;0;0;0;0;0;0;0;55;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;74;0;0;0;3;0;0;0;0;0;0;0;0;0;55;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;83;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;74;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;48;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;74;0;0;0;3;0;0;0;0;0;0;0;0;0;78;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;86;0;0;0;3;0;0;0;0;0;0;0;0;0;50;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;355;0;0;0;4;0;0;0;0;0;0;0;0;0;76;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;53;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;798;0;0;2;3;0;0;0;0;0;0;0;0;0;92;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;75;0;0;0;2;0;0;0;0;0;0;0;0;0;74;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;125;0;0;1;4;0;0;0;0;0;0;0;0;0;87;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;200;0;0;0;4;0;0;0;0;0;0;0;0;0;87;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;134;0;0;0;1;0;0;0;0;0;0;0;0;0;19;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;57;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;123;0;0;0;3;0;0;0;0;0;0;0;0;0;81;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;204;0;0;0;4;0;0;0;0;0;0;0;0;0;76;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;162;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;130;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;108;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;353;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;80;0;0;0;3;0;0;0;0;0;0;0;0;0;38;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;57;0;0;0;3;0;0;0;0;0;0;0;0;0;38;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;306;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;340;0;0;0;3;0;0;0;0;0;0;0;0;0;70;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;104;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;35;0;0;0;2;0;0;0;0;0;0;0;0;0;59;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;98;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;117;0;0;0;3;0;0;0;0;0;0;0;0;0;67;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;430;0;0;0;2;0;0;0;0;0;0;0;0;0;8;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;688;0;0;0;4;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;198;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;58;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;90;0;0;0;3;0;0;0;0;0;0;0;0;0;92;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;297;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;231;0;0;0;3;0;0;0;0;0;0;3;3;3;16;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;399;0;0;0;2;0;0;0;0;0;0;0;0;0;17;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;116;0;0;0;2;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;178;0;0;0;3;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;172;0;0;0;4;0;0;0;0;0;0;3;3;3;95;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;287;0;0;0;4;0;0;0;0;0;0;0;0;0;90;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;740;0;0;0;4;0;0;0;0;0;0;0;0;0;90;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;36;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;36;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;36;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;300;0;0;0;3;0;0;0;0;0;0;3;3;3;95;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;79;0;0;0;1;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;84;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;365;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;306;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;263;0;0;0;4;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;41;0;0;2;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;170;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;258;0;0;0;3;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;280;0;0;0;2;0;0;0;0;0;0;0;0;0;41;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;137;0;0;0;4;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;48;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;801;0;0;2;3;0;0;0;0;0;0;0;0;0;26;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;86;0;0;0;3;0;0;0;0;0;0;0;0;0;67;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;359;0;0;1;4;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;269;0;0;0;2;0;0;0;0;0;0;0;0;0;35;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;53;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;308;0;0;0;4;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;54;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;308;0;0;0;4;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;103;0;0;0;4;0;0;0;0;0;0;0;0;0;92;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;55;0;0;0;3;0;0;0;0;0;0;0;0;0;76;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;214;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;247;0;0;0;2;0;0;0;0;0;0;0;0;0;53;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;1198;0;0;0;3;0;0;0;0;0;0;0;0;0;23;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;139;0;0;0;3;0;0;0;0;0;0;0;0;0;68;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;64;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;206;0;0;0;2;0;0;0;0;0;0;0;0;0;58;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;62;0;0;0;2;0;0;0;0;0;0;0;0;0;20;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;60;0;0;0;2;0;0;0;0;0;0;0;0;0;20;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;321;0;0;0;2;0;0;0;0;0;0;0;0;0;20;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;329;0;0;0;3;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;51;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;57;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;47;0;0;0;2;0;0;0;0;0;0;0;0;0;91;0.0;NO
BOOKKEEPER;4;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;94;0;0;0;3;0;0;0;0;0;0;0;0;0;86;0.0;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;215;0;0;1;1;0;0;0;0;0;0;0;0;0;8;0.0;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;273;4;1;0;2;2;2;2;2;2;2;0;0;0;48;12.0;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;460;5;1;0;4;2;2;2;2;2;2;0;0;0;48;9.6;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;138;5;1;0;3;1;1;1;1;1;1;0;0;0;97;19.4;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;358;2;1;1;5;1;1;1;1;1;1;0;0;0;97;48.5;NO
BOOKKEEPER;5;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;163;0;0;0;2;0;0;0;0;0;0;0;0;0;42;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1248;9;2;1;5;6;5;3;6;5;3;0;0;0;98;10.88888888888889;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;51;0;0;0;2;0;0;0;0;0;0;0;0;0;10;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;157;4;1;0;5;3;3;3;3;3;3;0;0;0;97;24.25;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;31;0;0;0;2;0;0;0;0;0;0;0;0;0;10;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;981;54;1;1;4;53;53;53;53;53;53;0;0;0;36;0.6666666666666666;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;180;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;262;8;1;0;3;2;2;2;2;2;2;0;0;0;47;5.875;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;553;5;1;3;5;2;2;2;2;2;2;0;0;0;97;19.4;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;40;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;369;9;2;0;5;8;6;4;8;6;4;0;0;0;97;10.777777777777779;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;390;3;1;1;4;2;2;2;2;2;2;0;0;0;50;16.666666666666668;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;51;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;577;0;0;1;3;0;0;0;0;0;0;0;0;0;44;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;66;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;188;1;1;1;3;0;0;0;0;0;0;0;0;0;43;43.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;582;0;0;2;3;0;0;0;0;0;0;0;0;0;38;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;160;3;1;0;2;2;2;2;2;2;2;0;0;0;52;17.333333333333332;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;50;0;0;0;4;0;0;0;0;0;0;0;0;0;89;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;27;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;923;27;3;3;4;7;7;7;0;7;0;0;0;0;52;1.9259259259259258;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;60;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;62;0;0;0;3;0;0;0;0;0;0;0;0;0;89;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;87;0;0;0;1;0;0;0;0;0;0;0;0;0;39;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;52;0;0;0;1;0;0;0;0;0;0;0;0;0;39;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;268;0;0;0;2;0;0;0;0;0;0;0;0;0;11;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;163;0;0;0;3;0;0;0;0;0;0;0;0;0;60;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;109;0;0;0;1;0;0;0;0;0;0;0;0;0;35;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;147;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;58;0;0;0;1;0;0;0;0;0;0;0;0;0;18;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;44;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;108;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;139;0;0;0;3;0;0;0;0;0;0;0;0;0;60;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;326;0;0;0;3;0;0;0;0;0;0;0;0;0;88;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;319;6;2;0;5;5;5;5;5;5;2;0;0;0;103;17.166666666666668;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;648;0;0;1;4;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;792;17;2;0;4;14;12;7;14;12;7;0;0;0;69;4.0588235294117645;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;55;0;0;0;2;0;0;0;0;0;0;0;0;0;43;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;191;0;0;0;4;0;0;0;0;0;0;0;0;0;67;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;90;0;0;0;3;0;0;0;0;0;0;0;0;0;75;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;273;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;137;0;0;0;4;0;0;0;0;0;0;0;0;0;75;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;79;0;0;0;4;0;0;0;0;0;0;0;0;0;90;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;82;0;0;0;3;0;0;0;0;0;0;0;0;0;83;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;147;0;0;0;2;0;0;0;0;0;0;0;0;0;15;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;422;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;979;5;1;1;5;1;1;1;1;1;1;0;0;0;97;19.4;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;495;38;2;1;5;28;26;14;28;26;14;0;0;0;103;2.710526315789474;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;189;0;0;0;4;0;0;0;0;0;0;0;0;0;76;0.0;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;167;36;1;0;4;14;14;14;14;14;14;0;0;0;103;2.861111111111111;NO
BOOKKEEPER;5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;86;3;1;0;4;2;2;2;2;2;2;0;0;0;97;32.333333333333336;NO
