Version,File Name,Size(LOC), LOC_Touched,NR,NFix,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Weighted_Age,Buggy
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,359,2,1,0,2,2,2,2,2,2,2,0,0,0,29,14,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,168,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,667,9,1,0,2,2,2,2,2,2,2,0,0,0,47,5,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,262,4,1,0,5,2,2,2,2,2,2,0,0,0,97,24,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,48,0,0,0,2,0,0,0,0,0,0,0,0,0,68,0,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,140,0,0,0,3,0,0,0,0,0,0,0,0,0,93,0,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,0,0,4,0,0,0,0,0,0,0,0,0,90,0,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,243,0,0,0,2,0,0,0,0,0,0,0,0,0,56,0,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,97,3,1,0,2,3,3,3,3,3,3,0,0,0,15,5,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,286,6,1,0,2,3,3,3,3,3,3,0,0,0,31,5,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,585,0,0,0,3,0,0,0,0,0,0,0,0,0,46,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,295,0,0,0,3,0,0,0,0,0,0,0,0,0,42,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,355,0,0,0,3,0,0,0,0,0,0,0,0,0,41,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,102,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,226,0,0,0,3,0,0,0,0,0,0,0,0,0,56,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,153,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,380,2,1,0,3,2,2,2,2,2,2,0,0,0,45,22,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,80,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,268,0,0,0,3,0,0,0,0,0,0,0,0,0,44,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,952,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,230,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,221,0,0,0,2,0,0,0,0,0,0,0,0,0,31,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,71,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,36,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,420,65,1,0,2,61,61,61,61,61,61,0,0,0,14,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,64,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,208,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,408,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,462,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,340,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,100,0,0,0,3,0,0,0,0,0,0,0,0,0,47,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,342,4,1,0,3,0,0,0,0,0,0,0,0,0,16,4,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,178,0,0,0,3,0,0,0,0,0,0,0,0,0,39,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,148,2,1,0,3,0,0,0,0,0,0,0,0,0,69,34,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,43,43,1,0,1,43,43,43,43,43,43,0,0,0,0,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,88,0,0,0,2,0,0,0,0,0,0,0,0,0,38,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,326,1,1,0,3,1,1,1,1,1,1,0,0,0,69,69,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,65,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,648,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,43,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,114,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,102,17,1,0,3,0,0,0,0,0,0,0,0,0,72,4,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,309,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,389,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,321,48,1,0,3,48,48,48,48,48,48,0,0,0,10,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,230,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,762,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,558,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,49,0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,243,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,402,0,0,0,4,0,0,0,0,0,0,0,0,0,91,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,259,0,0,0,3,0,0,0,0,0,0,0,0,0,59,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1038,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,108,3,2,0,4,1,1,1,0,1,0,0,0,0,82,27,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,551,0,0,0,3,0,0,0,0,0,0,0,0,0,43,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,185,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,118,0,0,0,2,0,0,0,0,0,0,0,0,0,62,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,67,0,0,0,2,0,0,0,0,0,0,0,0,0,58,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,74,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,153,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,120,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,64,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,56,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,223,36,1,0,3,36,36,36,36,36,36,0,0,0,22,0,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,617,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,148,1,1,0,2,1,1,1,1,1,1,0,0,0,53,53,YES
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,96,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,NO
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,89,0,0,0,3,0,0,0,0,0,0,0,0,0,87,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,380,0,0,0,4,0,0,0,0,0,0,0,0,0,89,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,141,4,1,0,4,3,3,3,3,3,3,0,0,0,103,25,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,148,8,1,0,4,6,6,6,6,6,6,0,0,0,103,12,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,0,0,0,4,0,0,0,0,0,0,0,0,0,69,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,171,0,0,0,3,0,0,0,0,0,0,0,0,0,84,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,56,0,0,0,3,0,0,0,0,0,0,0,0,0,78,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,0,0,0,4,0,0,0,0,0,0,0,0,0,93,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,0,0,0,4,0,0,0,0,0,0,0,0,0,78,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0,4,0,0,0,0,0,0,0,0,0,78,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,0,0,0,3,0,0,0,0,0,0,0,0,0,76,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,0,0,0,4,0,0,0,0,0,0,0,0,0,83,0,YES
5,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,85,0,0,0,4,0,0,0,0,0,0,0,0,0,78,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,125,0,0,0,3,0,0,0,0,0,0,0,0,0,50,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,151,0,0,0,4,0,0,0,0,0,0,0,0,0,78,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,422,1,1,0,4,1,1,1,1,1,1,0,0,0,103,103,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,383,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,YES
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,282,3,1,0,2,0,0,0,0,0,0,0,0,0,25,8,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,221,2,1,0,3,2,2,2,2,2,2,0,0,0,19,9,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,0,0,0,3,0,0,0,0,0,0,0,0,0,58,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0,3,0,0,0,0,0,0,0,0,0,34,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
5,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,51,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,41,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,NO
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,104,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,NO
5,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,54,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,476,1,0,1,476,476,476,476,476,476,0,0,0,0,0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,77,1,0,1,77,77,77,77,77,77,0,0,0,0,0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,69,69,1,0,1,69,69,69,69,69,69,0,0,0,0,0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,106,106,1,0,1,106,106,106,106,106,106,0,0,0,0,0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,33,1,0,1,33,33,33,33,33,33,0,0,0,0,0,NO
